-0.007806,0.454500,0.219200,0.000000,-1.000000,0.000000
0.409800,-0.665000,-0.622300,0.188600,-0.637800,-0.746700
-0.423300,-0.665800,0.613400,0.400700,-0.807400,-0.433000
0.524400,0.472200,-0.708700,0.507100,0.525800,-0.682900
-0.526000,0.469600,-0.703600,-0.951300,0.304600,-0.047170
0.390900,-0.291900,0.521500,-0.999200,-0.028140,-0.028240
-0.394500,-0.367000,-0.511200,-0.959300,0.040880,0.279300
0.526500,0.456700,0.708600,0.518600,-0.762200,0.387400
-0.522700,0.469200,0.710400,-0.312700,0.366700,0.876200
0.523400,0.454800,-0.093930,0.261000,-0.965300,0.000000
0.330100,-0.072430,-0.533600,0.853500,-0.159300,-0.496200
-0.518800,0.482300,-0.101800,-0.764200,0.645000,0.000273
-0.368100,-0.077230,0.510300,0.084490,0.126700,-0.988300
0.007853,0.454500,-0.391400,0.000000,-1.000000,0.000000
0.031340,0.457400,0.710100,0.000000,-0.675200,0.737600
-0.364800,0.084940,-0.524000,0.457700,0.039110,0.888300
0.394800,0.320900,0.310000,0.803500,-0.496600,-0.328300
-0.414900,0.496600,0.305400,0.000000,1.000000,0.000000
0.364600,0.099590,0.634700,-0.103000,-0.142300,0.984500
0.399100,-0.661500,0.622200,0.031650,-0.336200,0.941200
0.354800,0.298700,-0.414900,-1.000000,0.000000,0.000000
-0.250500,0.269800,0.555900,0.000000,-0.999900,-0.014990
-0.156600,0.469700,-0.710600,0.000000,0.318500,-0.947900
-0.172200,0.454500,-0.093930,0.000000,-1.000000,0.000000
-0.336600,0.454500,-0.414900,-0.004194,-1.000000,0.000000
0.164400,0.496600,-0.070440,0.000000,1.000000,0.000000
0.182700,0.457600,-0.710300,0.000000,-0.675700,-0.737200
-0.314000,-0.382600,0.540300,-0.984700,0.159400,0.069920
0.316300,-0.383300,-0.523800,0.938300,0.177000,-0.297000
-0.371100,-0.661900,-0.602100,0.954900,-0.264400,-0.134800
0.187900,0.496600,0.446300,0.000000,1.000000,0.000000
-0.109600,0.496600,0.477600,0.000000,1.000000,0.000000
0.424600,0.158400,-0.629600,-0.540900,-0.020590,0.840800
-0.355000,0.384800,0.078290,0.999600,-0.019050,-0.022460
-0.266200,0.475600,0.708100,0.000240,0.438200,0.898900
0.516000,0.485300,-0.349700,0.686200,0.727400,-0.000031
0.242700,0.495600,0.172300,0.000000,1.000000,0.000000
-0.338000,0.314300,-0.630100,0.183400,0.014290,-0.982900
0.312400,0.345700,0.605200,-0.974100,-0.000005,0.226000
0.516000,0.485300,0.456700,0.709800,0.704400,0.000000
0.516300,0.485000,0.151400,0.701800,0.712400,-0.000010
0.258400,0.496600,-0.305300,0.000000,1.000000,0.000000
-0.438900,0.126800,0.620500,-0.809800,-0.015790,0.586400
-0.319300,-0.147800,-0.575400,0.937300,0.037260,-0.346600
-0.357900,0.352200,-0.200600,0.227500,-0.926000,0.301300
0.336700,0.496600,-0.524500,0.000000,1.000000,0.000000
-0.441000,0.386800,0.517300,0.948100,-0.000040,0.317900
0.339800,-0.084910,0.514700,-0.600300,0.184500,-0.778200
0.174400,0.325400,-0.543200,-0.447700,-0.583400,0.677600
0.361200,0.373500,0.047160,-0.119200,-0.992300,-0.033960
-0.203500,0.496600,0.281900,0.000000,1.000000,0.000000
-0.134600,0.347100,-0.542200,0.342200,-0.682900,0.645400
-0.516000,0.485300,-0.313200,-0.675200,0.737600,-0.001205
-0.172200,0.496600,-0.297500,0.000000,1.000000,0.000000
0.361100,0.351400,-0.204800,-0.086890,-0.976000,0.199500
0.335800,-0.487400,0.529500,-0.897900,-0.257100,-0.357300
0.007851,0.496600,-0.595000,0.000000,1.000000,0.000000
0.007851,0.496600,-0.195700,0.000000,1.000000,0.000000
-0.368000,0.302400,0.353700,0.008016,-0.921100,-0.389200
-0.527200,0.457300,0.143600,-0.848000,-0.530000,0.000000
0.120300,0.351200,0.557800,-0.354900,-0.934900,-0.000778
-0.524400,0.473700,-0.508900,-0.908400,0.418000,0.000000
0.450700,0.228200,0.518800,0.876800,-0.055050,-0.477800
-0.383600,0.269800,-0.446300,-0.016850,-0.999900,0.000000
-0.015640,0.496600,0.031340,0.000000,1.000000,0.000000
0.344400,0.337800,-0.633200,0.040130,-0.003473,0.999200
0.211400,0.496600,0.665400,0.000000,0.999900,0.015990
-0.313200,0.496600,-0.602800,0.000000,1.000000,0.000000
0.336700,0.495600,0.328800,0.000000,1.000000,0.000000
-0.281800,0.454500,0.446300,0.000000,-1.000000,0.000000
-0.180100,0.454500,0.086150,0.000000,-1.000000,0.000000
0.524600,0.472600,-0.527200,0.908900,0.417100,0.000020
0.352300,0.496600,-0.093930,0.000000,1.000000,0.000000
0.360200,0.496600,0.532400,0.000000,1.000000,0.000000
0.164400,0.496600,-0.516700,0.000000,1.000000,0.000000
0.031340,0.454500,0.391500,0.000000,-1.000000,0.000000
-0.336600,0.495600,-0.109600,0.000000,1.000000,0.000000
-0.187900,0.496600,-0.485400,0.000000,1.000000,0.000000
0.412500,-0.521200,-0.533200,0.798600,0.069760,0.597800
-0.405700,-0.523200,0.527500,-0.432900,-0.104900,-0.895300
-0.318800,-0.220300,0.579400,0.423300,-0.081620,0.902300
0.394100,-0.225300,-0.524500,0.993600,-0.112400,0.006859
-0.086410,0.363100,0.571500,0.258800,-0.965600,0.023740
0.047000,0.496600,0.548100,0.000000,1.000000,0.000000
-0.335200,-0.503100,-0.574900,0.972400,-0.166500,-0.163600
-0.454300,0.207400,-0.577200,0.996700,0.010360,0.080360
0.360200,0.480400,-0.705000,0.000000,0.590600,-0.807000
0.368000,0.462600,0.712200,0.000000,-0.040070,0.999200
-0.409400,0.283000,0.627700,0.333500,-0.111200,-0.936200
0.148800,0.496600,0.297500,0.000000,1.000000,0.000000
-0.527200,0.457300,0.401900,-0.847700,-0.530500,0.000000
-0.118100,0.495800,0.679000,0.000000,0.990100,0.140600
0.438000,0.033990,-0.542300,-0.967900,0.110600,-0.225800
0.446200,0.280300,-0.533700,-0.994400,-0.085380,-0.062550
0.477600,0.454500,0.297500,0.000000,-1.000000,0.000000
-0.428300,-0.045400,-0.563200,-0.962300,-0.228600,-0.147700
0.449500,0.377000,0.547600,0.995500,0.014270,0.093590
-0.397000,0.361300,0.219200,-1.000000,-0.005248,-0.000446
-0.336600,0.495600,-0.258400,0.000000,1.000000,0.000000
0.125300,0.495600,0.078310,0.000000,1.000000,0.000000
0.429500,0.032560,0.519300,0.336700,-0.012730,-0.941500
-0.336600,0.496600,0.172300,0.000000,1.000000,0.000000
0.446300,0.496600,-0.211400,0.000000,1.000000,0.000000
-0.383600,0.496600,0.595100,0.000000,1.000000,0.000000
0.117500,0.454500,-0.281800,0.000000,-1.000000,0.000000
0.354800,0.400500,0.187900,-1.000000,0.000000,0.000000
-0.367400,0.196100,0.519000,-0.153200,0.136000,0.978800
-0.360900,0.009645,0.626000,0.033720,-0.227100,0.973300
-0.430600,0.496600,0.039170,0.000000,1.000000,0.000000
-0.430400,0.421300,-0.610600,-0.704100,-0.000553,-0.710100
-0.395100,0.374200,-0.068000,-0.658400,-0.751900,0.034620
0.396800,0.416100,-0.321000,0.999900,-0.007117,-0.007109
-0.281800,0.400500,0.580600,-0.000877,0.000021,1.000000
0.354800,0.306500,0.462000,-1.000000,0.000000,0.000000
0.338100,0.197800,-0.528500,-0.713700,-0.229600,0.661700
0.469800,0.495600,0.023500,-0.021260,0.999800,0.000000
0.250600,0.495600,0.031330,0.000000,1.000000,0.000000
-0.086100,0.496600,0.344500,0.000000,1.000000,0.000000
-0.243500,0.270000,-0.548000,0.089780,-0.987900,0.126100
-0.385000,-0.233900,-0.498700,0.626000,-0.006757,-0.779800
0.250600,0.454500,-0.180100,0.000000,-1.000000,0.000000
-0.354800,0.337800,-0.336600,1.000000,0.000000,0.000000
0.492300,0.496100,0.587200,0.075270,0.997200,0.000000
0.047000,0.384800,-0.539500,-0.002075,0.007594,1.000000
-0.297500,0.496600,0.047000,0.000000,1.000000,0.000000
